명칭,전화번호,주소,개요,규모,수용 가능 인원,객실 수,객실 유형,주차 가능,조리 가능,체크인,체크아웃,예약 안내,예약안내 홈페이지,픽업서비스,식음료장,공용 샤워실,상세정보,환불규정
오히,nan,경상북도 경주시 탑리1길 18-31 (탑동)18-31/ 18-33,경주 오릉을 품은 한적한 마을 탑동. 계절마다 아름답게 물드는 오릉 돌담길 근처에 한옥스테이 오히가 있습니다. ‘즐거워하고 기뻐함’/ ‘감탄할 때 내는 소리’를 뜻하는 ‘오희’에서 힘을 조금 빼 오히라는 이름을 붙였다는데요. 누구나 쉬어가는 공간이 되길 바라는 마음이 담긴 곳입니다.,대지면적 / 524㎡,16,2,양실,가능,nan,15:00,11:00,nan,https://naver.me/FXrANa1g,nan,nan,없음,"객실명:오히/ 하나
객실크기:30평
객실수:0
기준인원:2최대인원:8
null
비수기주중최소:390000(성수기: 390000)
비수기주말최소:540000(성수기: 790000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:오히/ 두울
객실크기:30평
객실수:0
기준인원:2최대인원:8
null
비수기주중최소:440000(성수기: 690000)
비수기주말최소:590000(성수기: 790000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
",nan
아담한옥,0504-0904-2257,서울특별시 종로구 필운대로6길 21 (통인동),빠르고 복잡하게 흐르는 일상에서 때로는 나만의 동굴을 찾아 들어가고 싶을 때가 있습니다. 멀리 떠날 수는 없지만/ 하루의 조용한 휴식이 필요할 때 서촌 골목 안에 자리한 아담한옥에서 사색의 시간을 가져보세요.,22.17㎡,4,1,양실,가,nan,16:00,11:00,nan,https://booking.stayfolio.com/places/adamhanok/bookings/plugin,nan,nan,없음,"객실명:아담한옥
객실크기:18평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:250000(성수기: 250000)
비수기주말최소:300000(성수기: 300000)
목욕시설:Y
욕조:Y
홈시어터:Y
에어컨:Y
TV:PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
",nan
부천한옥체험마을,032-326-1542,경기도 부천시 길주로 1 (상동)영상문화단지 내 공방거리,지하철 7호선 삼산체육관역 5번 출구에서 도보 3분/ 높이 솟은 건물들 사이에 한옥이 옹기종기 모여 있는 부천한옥체험마을이 있습니다. 대중교통으로 갈 수 있기에 도시의 번잡한 생활에 지쳤을 때 부담없이 방문할 수 있는 곳이죠. 정원과 정자에서 휴식을 취하고 우리 고유의 전통문화를 체험하며 한옥에서의 하루를 알차게 계획해보세요.,nan,16,2,한실,nan,가능,15:00,11:00,nan,nan,nan,nan,없음,"객실명:1호실
객실크기:18평
객실수:0
기준인원:4최대인원:8
null
비수기주중최소:80000(성수기: 80000)
비수기주말최소:100000(성수기: 100000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:드라이기:Y
객실명:2호실
객실크기:18평
객실수:0
기준인원:4최대인원:8
null
비수기주중최소:80000(성수기: 80000)
비수기주말최소:100000(성수기: 100000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:드라이기:Y
",nan
온유헌 바이 버틀러리,nan,서울특별시 종로구 계동길 92-19 (계동),온유헌 바이 버틀러리는 고즈넉한 마당을 품고 있는 마당에 들어서자마자 따뜻하고 평온한 느낌을 줍니다. 마당 툇마루에 둘러앉아 선선한 바람에 흔들리는 대나무를 보면 마치 비밀 정원에 들어온 듯한 기분이 들며/ 내리쬐는 햇살을 받으면 포근한 느낌이 가득합니다.,연 면적 / 49.83㎡,3,1,양실,불가,nan,15:00,11:00,nan,https://butler-lee.com/listings,nan,nan,없음,"객실명:온유헌 바이 버틀러리
객실크기:15평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:280000(성수기: 321000)
비수기주말최소:416472(성수기: 486000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
",nan
오리엔스호텔&레지던스(Oriens Hotel),nan,서울특별시 중구 삼일대로2길 50 (예장동),"오리엔스 호텔&레지던스(Oriens Hotel)는 서울 남산골한옥마을 인근에 위치한 3성급 호텔이다. 이 호텔의 객실은 투룸 프리미어 스위트/ 투룸 디럭스 스위트/ 원룸 스위트/ 프리미어/ 이그제큐티브/ 디럭스 등 6종류로 구성되어 있다. 객실에 발코니가 설치되어 있고 일부 객실에서 취사/ 세탁이 가능하여 마치 콘도와 같은 서비스를 누릴 수 있는 것이 특징이다. 또한 아침부터 밤까지 이용할 수 있는 레스토랑이 있다. 위치 상 외국인 관광객이 많아 외국인 안내가 잘 되는 것 역시 이 호텔의 장점이라 할 수 있다. 
주변에는 남산공원/ 명동/ 청계천/ 충무로/ 동대문디자인플라자(DDP) 등이 있어 연계하여 둘러볼 수 있다. 또한 지하철 충무로역이 가까워 접근성이 좋은 편이다.",nan,nan,nan,nan,가능(1객실 1주차 가능),일부 객실 가능,15:00,익일 11:00,홈페이지/ 숙박시설 어플 이용,nan,nan,4층 로비 라운지,없음,nan,nan
트래블로지명동을지로호텔,nan,서울특별시 중구 수표로 61 (을지로2가),"트레블로지 명동 을지로 호텔은 서울 을지로3가 인근에 위치한 3성급 호텔이다. 이 호텔의 객실은 슈페리어 퀸/ 슈페리어 트윈/ 프렌즈 앤 패밀리 트리플/ 디저블드 룸 등 4종류로 구성되어 있다. 호텔 내에는 조식이 가능한 레스토랑/ 피트니스 센터/ 비즈니스 센터/ 미팅룸/ 세탁실 등의 편의시설이 있다. 서울 도심 중앙에 위치하여 가까운 곳에 외부 편의시설이 밀집해 있고/ 외국인 관광객이 많아 외국인 안내가 잘 되고/ 객실의 전망이 좋은 것 역시 이 호텔의 장점이다.
주변에는 명동/ 청계천/ 남산골한옥마을/ 남산공원/ 종묘 등이 있어 연계하여 둘러볼 수 있다. 또한 지하철 을지로3가역이 가까워 접근성이 좋은 편이다.",nan,nan,nan,nan,nan,불가,14:00,익일 12:00,온라인 예약,nan,nan,지하1층 더로지 레스토랑(평일에만 영업),없음,nan,nan
메리엘호텔,nan,경기도 용인시 기흥구 신정로 235 (신갈동),"메리엘호텔은 용인 기흥 신갈에 위치한 숙박시설이다.
이 호텔의 객실은 로얄 스위트/ 트윈/ 디럭스/ 사우나룸/ 고사양PC/ 프리미엄 2PC 등 6종류로 구성되어 있어 각자의 취향과 필요에 맞게 선택할 수 있다. 주변에 많은 골프장이 있어 골프 라운딩과 연계하여 이용하기 좋다. 특히 객실 내에서도 사우나를 하며 피로를 풀 수 있다. 또한 고속도로/ 전철역이 인접해 있고 수원시가지와 멀지 않아 접근성도 좋은 편이다.
주변에는 골프장 외에 용인 보정동 고분군/ 광교호수공원 등이 있어 연계하여 둘러볼 수 있다.",nan,nan,nan,nan,있음(소형 30대 주차 가능),nan,19:00 <br>※ 얼리 체크인 : 16:00,익일 12:00,홈페이지/ 숙박시설 어플 이용,nan,nan,nan,없음,nan,nan
호텔 가즈아,nan,경기도 용인시 기흥구 신정로237번길 9 (신갈동),"호텔 가즈아는 용인 기흥 신갈에 위치한 숙박시설로/ 신갈 부티크 가즈아라고도 한다. 이 호텔의 객실은 스탠다드/ 프리미엄/ 디럭스 등 3종류로 구성되어 있다. 이곳의 특징은 주변에 많은 골프장이 있어 골프 라운딩과 연계하여 이용하기 좋다는 것이다. 또한 고속도로/ 전철역이 인접해 있고 수원시가지와 멀지 않아 접근성도 좋은 편이다.
주변에는 골프장 외에 용인 보정동 고분군/ 광교호수공원 등이 있어 연계하여 둘러볼 수 있다.",nan,nan,nan,nan,있음(소형 40대 주차 가능/ 1객실 1주차 가능),nan,18:00,익일 13:00,홈페이지/ 숙박시설 어플 이용,nan,nan,nan,없음,nan,nan
엔트라호텔,nan,서울특별시 강남구 도산대로 508 (청담동),"호텔엔트라는 강남 청담동에 위치한 3성급 호텔로/ 모던한 건축디자인/ 품격 있는 접대/ 세련된 서비스를 추구하는 호텔이다. 호텔에는 총 92개의 객실이 마련되어 있다. 1인 전용 객실인 슈페리어 싱글부터 디럭스킹/ 슈퍼킹/ 프리미엄 트윈/ 파노라믹 스위트 그리고 최상위 층에 위치해 있어 탁 트인 전망과 함께 화려한 서울 도시의 야경을 감상할 수 있고 객실 내 수영장이 있는 펜트하우스 등으로 구성되어 있다. 객실은 고객의 동선을 고려한 객실 구조와 화사한 화이트 모노톤이 객실 전체를 감싸고 있다. 원목과 대리석으로 디자인된 객실과 욕실/ 친환경 목재로 디자인한 맞춤 가구가 있으며 최고급 침구와 욕실 용품들이 갖추어져 있어 편안한 휴식을 만끽할 수 있다. 
레스토랑 테이블마운딘/ 카페&라운지 드코스모가 있어 최상급 요리와 고급 주류를 선보이고 있다. 레스토랑 테이블마운틴은 3층에 위치한 호텔 내 식당으로 잉글리시 & 아메리칸 조식 뷔페와 다양한 메튜의 브런치 뷔페를 제공하고 있다. 카페&라운지 드코스모는 다양한 베이커리와 차를 제공할 뿐만 아니라 시그니처 칵테일/ 와인/ 맥주 등의  고급주류를 제공하기도 한다. 
호텔 내에는 피트니스센터/ 비즈니스 미팅룸 등의 부대시설을 갖추고 있어 다양한 업무를 처리할 수 있다.",nan,nan,nan,nan,객실당 1대 주차료 15/000원,nan,15:00,익일 12:00,객실 예약 취소는 체크인 3일 전까지 가능,nan,nan,레스토랑 / 카페,없음,nan,nan
렉스관광호텔,nan,서울특별시 강남구 강남대로 588 (논현동),"렉스관광호텔은 비교적 합리적인 가격에 강남을 여행하거나 출장 시 편리하게 이용할 수 있는 호텔이다. 강남 신사동 사거리 중심가에 있으며 가로수길과도 가깝다. 디럭스 더블룸/ 디럭스 투윈룸/ 패밀리 트윈룸의 3가지 타입의 객실이 있으며/ 전 객실에는 개인용 컴퓨터가 배치되어 있어 업무를 볼 때 용이하다. 또한 세탁 및 드라이클리닝/ 다리미/ 다리미판 대여 등의 서비스를 이용할 수 있다. 무료로 이용할 수 있는 주차장이 있으며/ 호텔 내부에는 편의점이 있어 고객의 편의를 돕는다. 지하 1/ 2층에는 클럽인 잭과 리빈이 있으며 두 공간 모두 핫한 공연들로 가득하며/ 내부에는 80여 개의 테이블과 1개의 룸/ 그리고 3개의 바를 구비하고 있다. 
수도권 지하철 신사역 3번 출구에서 약 160m 정도 떨어진 곳에 위치해 있다.",nan,nan,nan,nan,있음(발렛파킹),nan,15:00,익일 12:00,nan,nan,nan,nan,없음,nan,nan
호텔페이토 삼성,nan,서울특별시 강남구 테헤란로87길 9 (삼성동),"호텔 페이토 삼성은 삼성동 코엑스 근처에 위치한 3성급 호텔로/ 합리성과 실용성을 중시하면서도 스타일과 개성을 추구하는 어반 라이프스타일 호텔 브랜드를 자처하고 있다. 캐나다에 위치한 패이토 호수에서 그 이름을 기원하는 이 호텔은 서울 도심 속에서도 자연에 있는 것 같은 편안함을 추구한다. 호텔은 Superior Single부터 Diplomatic Suite까지 총 163개의 객실을 운영하고 있으며/ 호텔 내에는 조식과 중식 뷔페를 제공하는 식음료장인 PO:Z KITCHEN이 소재하고 있다. 
또한 호텔 내에는 비즈니스뿐 아니라 프라이빗 행사에 최적화된 미팅룸/ PO:Z KITCHEN 내에서 비즈니스 미팅과 식사를 겸비할 수 있는 공간이 있다. 호텔 2층에는 피트니스 룸이 위치해 있으며/ 위층에 코인 세탁방 또한 구비되어 있다. 호텔의 3개 클래스의 스위트룸은 19층에 위치하여 강남의 시티뷰를 구경할 수 있다.",nan,nan,163개 객실,nan,있음,nan,15:00,익일 12:00,홈페이지에서 예약,nan,nan,nan,없음,nan,nan
호텔디아티스트,nan,서울특별시 강남구 테헤란로29길 11 (역삼동),"역삼역 인근에 위치한 호텔 디아티스트는 고급스러운 인테리어로 편안한 휴식을 추구하는 호텔이다. 전 객실에 노트북 대여가 가능하며/ 대형 TV/ 공기청정기 등이 비치되어 있다. 객실은 스페셜 더블/ 프리미엄 더블/ 스탠더드 더블 등으로 구성되어 있다. 
호텔 로비에서 커피를 마시거나 간편한 취사도구가 있어 사용이 가능하다. 이 밖에도 조식은 없으나/ 룸서비스를 통해 최상의 맛과 합리적인 가격에 떡볶이/ 피자/ 팥빙수/ 커피 등 다양한 먹거리를 맛볼 수 있다. 
주변 관광지로는 가로수길/ 은행나무 공원/ 도산공원/ 코엑스 몰 등이 있다.",nan,nan,14,nan,nan,nan,21:00,익일 12:00,nan,nan,nan,nan,없음,nan,nan
호텔스타프리미어 역삼,nan,서울특별시 강남구 테헤란로33길 6-11 (역삼동),호텔스타 프리미어 역삼은 2016년 12월에 개관한 호텔로/ 넓은 방과 깔끔하고 세련된 인테리어를 가진 2성급 호텔이다. 호텔스타 프리미어 역삼의 객실 내에는 무료 WIFI가 설치되어 있고/ 모든 객실에서 OTT 서비스를 통한 영화와 방송 프로그램 감상이 가능하다. 숙박 이용객은 호텔 내 전용 주차장을 이용할 수 있다. 객실 내에서는 룸서비스와 세탁 서비스 등이 가능하며/ 셀프 세탁실이 있어 직접 간단한 세탁을 할 수도 있다. 호텔스타 프리미어 역삼은 서울에 방문하거나 잠시 체류하는 여행객에게 적합한 숙소로 수도권 지하철 2호선 역삼역 8번 출구에서 도보 약 5분 거리에 있고 지하철 2호선을 타고 코엑스몰/ 무역센터가 있는 삼성역과 잠실 롯데월드까지 이동이 편리하다.,nan,nan,47실,nan,있음,nan,14:00,익일 12:00,인터넷 예약,nan,nan,nan,없음,nan,nan
오월호텔,nan,서울특별시 강남구 언주로85길 27 (역삼동),"역삼역 근처에 위치한 1성급 호텔인 오월호텔은 넓은 방과 독특한 분위기에서 호캉스를 즐기기 좋은 호텔이다. 건축가/ 화가/ 공간 디자이너로 다양하게 활동하며 한남동 UN 빌리지 빌라/ 롯데월드타워 시그니엘 레지던스 등을 설계한 故 김백선 디자이너의 마지막 작품이다. 영국 유명 디자인 잡지 <월페이퍼>에 소개되기도 했으며 한국의 아름다움을 새로운 차언으로 끌어올렸다고 호평 받았다. 
객실은 총 32개로 8개의 타입으로 구성되어 있다. 가장 큰 객실인 Aqua Wood와 두 번째로 큰 객실 Aqua Gray에는 객실에 전용 수영장이 포함되어 있으며/ 모든 객실에는 개인 테라스가 있다. 층고가 높고 전체적으로 동양적인 감성이 느껴진다. 객실은 내부가 넓고 다양한 물건이 비치되어 있어 이용이 편리하다. 객실마다 나무와 대리석을 활용해 감성적인 느낌을 더했다. 객실에는 GENEVA 스피커를 활용한 사운드 시스템을 갖췄고/ 넷플릭스와 디즈니 플러스 시청이 가능하다. 참고로 가든하우스와 더메이하우스는 현장에서 선착순으로 체크인 가능한 객실이다.
오월호텔은 수도권 지하철 2호선 역삼역 1번 출구로에서 도보 10분 거리에 있으며 주차는 무료 발렛파킹을 제공한다.",nan,nan,32실,nan,있음,불가,14:00 / 20:00,익일 12:00,인터넷 예약,nan,nan,nan,없음,nan,nan
골든비즈니스호텔,nan,경상남도 진주시 충무공동,골든비즈니스호텔은 진주혁신도시 유일의 특급 비즈니스호텔이다. 스탠다드/ 디럭스/ 프리미어/ 패밀리/ 스위트 등 5타입의 객실이 있고/ 건물 내 비즈니스센터/ 회의실/ 카페/ 펍/바/ 하늘정원 등의 부대시설을 갖추고 있다. 혁신도시 중심에 위치하며 진주IC 및 문산IC와 가깝고 KTX 진주역과 5분거리에 위치해 접근성이 좋다. 인근에 롯데아울렛과 롯데씨네마가 있고/ 혁신도시 내 각종 편의시설들과 가까워 관광/ 쇼핑/ 식사 등을 편리하게 이용할 수 있다/ 공군교육사령부와 가장 가까운 호텔로/ 입대 전 함께 시간을 보내는 가족 단위 투숙객이 많다.,nan,nan,54,nan,가능,불가,15:00,익일 11:00,nan,nan,nan,있음,없음,nan,nan
광명JS부티크호텔,nan,경기도 광명시 오리로854번길 16-18 (철산동),"Cozy & Unique 컨셉을 모티브로 한 광명 JS부티크호텔은 7호선 철산역에서 도보 3분거리 먹자거리 안에 위치해 있다. 2001년 광명관광호텔을 시작으로 2016년 리모델링을 거쳐 현재의 이름으로 운영 중이다. 방문객은 구로와 가산 IT 공단의 CEO/ 바이어/ IT 엔지니어 등의 고객 외에도 호캉스를 즐기기 위한 고객까지 다양하다. 
붉은 색의 벽돌과 그레이 컬러의 창틀이 이국적으로 보이는 외관과 전체적으로 화이트로 인테리어 된 아치형의 실내는 고급스러운 느낌을 준다. 객실은 이코노미룸/ 스탠다드룸/ 디럭스룸/ 가든룸/ 패밀리스위트룸/ 그랜드스위트룸 등 88실이 마련되어 있다. 부대시설로 레스토랑/ 까페가 있고 라운지에서 기업체 미팅 등을 할 수있다. 전 객실에는 초고속 인터넷망이 설치되어 있으며/ 금연자를 위한 No Smoking Room＆Floor가 지정 운영되고 있다. 도심으로의 이동이 편리하다는 점도 빼놓을 수 없는 이 호텔의 장점이다.",nan,nan,10개,nan,가능(발렛파킹 가능),불가,16:00,익일 12:00,온라인 예약 / 전화 예약,nan,nan,JS RESTAURANT/ JS Bar & Café,없음,nan,nan
골든리버호텔,nan,경기도 광명시 소하로92번길 6-9 (소하동),"광명 소하동에 위치한 골든리버호텔은 비지니스 호텔의 편의성을 알차게 갖춘 호텔이다. 인근에 가산디지털단지와 구로 디지털 단지 등이 있으며 교통이 편리해 출장지 숙소로 많이 이용된다. 
비지니스 호텔답게 60개의 전 객실에는 무료 WIFI가 제공되며/ 안내 데스크 옆에는 간단한 업무를 볼 수 있도록 컴퓨터와 팩스/ 복사까지 사용할 수 있게  준비되어 있다. 호텔 주변에는 식사를 해결할 수 있는 음식점들이 있으며 건물 1층에는 카페도 있다. 가족 단위 투숙객을 위한 패밀리품도 있어 여행지 숙소로도 좋다. 조식서비스를 신청하지 않았을 경우 단품으로도 이용이 가능하며/ 카운터 4층에 있는 미니바에서 간단하게 식사를 해결할 수도 있다.",nan,nan,60개,nan,가능,불가,17:00,익일 12:00,온라인 예약,nan,nan,있음,없음,nan,nan
평택해군호텔,nan,경기도 평택시 포승읍 원정리,"해군호텔은 군인 및 군공무원 가족을 대상으로 운영되는 숙박시설로/ 해군의 자체 시설로 운영되기 때문에 해군의 품질 기준과 규정에 따라 운영되며/ 군사 기지 내에 위치한 경우가 많다. 평택해군호텔 역시 군의 안전 및 보안 시스템을 갖추고 있어 안전한 숙박환경을 제공한다. 
해군호텔 이용대상은 현역장병 및 군무원/ 10년이상 근무한 예비역/ 국방부 일반직 공무원/ 사관생도 및 부사관 후보생/ 군부대 근무중인 근무원/ 해군복무 국가유공자 및 유족등이며 정회원/ 준회원/ 일반인 등으로 구분하여 대략 5~10만원으로 저렴하게 이용할 수 있다.",연면적 3/049㎡/지상3층,nan,19실,nan,있음(소형 78대),불가,15:00,11:00,전화예약만 가능<br>군)912-1512/1513<br>일반)031-685-1512~3,nan,nan,nan,있음,nan,nan
평택스테이호텔,nan,경기도 평택시 평택동,"평택역과 평택버스터미널에서 가까운 평택스테이호텔은 평택의 금융/ 문화/ 쇼핑/ 편의시설의 중심지에 위치하여 있으며 총8개의 객실타입을 가지고 있다.
모던하고 고급스러운 인테리어의 부띠크호텔이기도 하지만 각종 주방시설 및 세탁시설/ 가전제품들을 갖추고있는 레지던스 컨셉의 객실까지 보유하여 장기여행 및 비즈니스 고객에게 적합하다.
유기농 음식에 관심이 많은 평택스테이호텔에서는 야채 샐러드를 친환경 농산물로 제공하고 있으며/ 국내산 농산물과 제철과일/ 제철음식으로 깔끔하고 정갈한 조식을 제공하고있다. 
매일 24시간 프런트 데스크와 피트니스센터가 운영되며/ 세탁시설과 스낵바가 있어 편리하게 이용가능하다.
차로 8분 거리에 스타필드안성이 있으며 물향기 수목원과 안성팜랜드도 주변에서 가볼만한 곳이다.",nan,nan,nan,nan,있음(기계식으로 대형/ suv 차량불가),불가(파티룸 제외),15:00,12:00,네이버/ 각종 숙박시설예약 사이트 (사이트별로 이용요금은 조금씩 상이함),nan,nan,nan,없음,nan,nan
그린피아관광호텔,nan,경기도 화성시 안녕동,"그린피아관광호텔은 주요 사적지인 융건릉이 있는 화성시 안녕동에 위치하고 있으며/ 수원의 화성/ 제부도/ 궁평항 등 관광지와 가까운 거리에 있다.
고속도로와 지하철 등 서울과 지방으로의 연결이 용이하며 수원과 동탄/ 화성 일대 산업단지로부터 접근이 쉬워 기업 비즈니스를 위해 이용하기도 편리하다.
비즈니스센터/ 전 객실 PC와 무선인터넷/ 스파 욕조/ 샤워부스/ 비데 등 시설이 완비되어 있으며/ 비즈니스클럽과 노래방/ 커피숍/ 레스토랑을 갖추고 있어 만남과 모임의 장소로도 쓰임이 용이하다.
무인 시스템으로 운영하므로 미리 예약을 하면 현장을 방문하여 키오스크를 통해 예약번호를 누른 뒤 카드나 현금으로 결제 후 체크인이 가능하다. 로비에 직원도 상주하므로 여러 가지 문의에 대한 대응도 가능하다.
무료로 이용할 수 있는 조식 서비스는 토스트/ 밥/ 반찬/ 국/ 우유/ 커피 등이 간단히 준비되어 있어 원하는 종류를 편하게 선택하여 먹을 수 있으며/ 도보 5분 거리에 먹거리 타운이 있어 한식/ 일식/ 중식 등 다양한 음식들을 한자리에서 경험하기 가능하다.",nan,nan,30개,nan,가능,불가,14:00,12:00,전화 예약만 가능 031-225-3366,nan,nan,레스토랑 / 커피숍,없음,nan,nan
프로방스율암,nan,경기도 화성시 팔탄면 율암리,"화성 온천마을에 위치한 프로방스율암은 호텔/ 스파/ 노천탕/ 사우나 등 다양한 시설을 갖춘 호텔로 1층 아를레스토랑/ 2층은 호텔과 스파/ 사우나 프론트 데스크/ 3층은 객실과 연회장/ 4층은 객실로 구성되어 있다. 
도심에서 천연 온천수를 즐길 수 있는 호텔로/ 호텔 이용 시 온천시설은 할인이 된다. 프로방스율암은 아이들과 물놀이를 즐기며 숙박하는 경우가 많은데 낙상예방을  위한 침대가드도 요청 시 설치가 가능하여 안전하게 취침을 할 수 있다.
모든 객실은 욕조와 화장실이 나눠져있어 사용하기 편리하며 객실 내에서도 천연 온천수를 사용하여 월풀스파로 온천을 이용할 수 있다. 호텔 투숙객은 건물 지하주차장을 이용할 수 있어 날씨에 구애받지 않고 편리하게 이동할 수 있다. 
주변에는 향남로데오 거리가 있어 다양한 먹거리를 즐길 수 있다.",nan,nan,32,nan,가능,불가,15:00,11:00,031-352-7275 전화 예약,nan,nan,아를레스토랑,없음,nan,nan
월문나인부띠크무인텔,nan,경기도 화성시 팔탄면 월문리,"화성 월문온천단지에 위치한 월문나인부띠크무인텔은 객실별 주차장에서 바로 객실로 입실이 가능한 무인 호텔이다. 객실별로 1대 이상이 주차를 할 경우 외부 주차장을 이용할 수 있다.
객실마다 직수관을 통해 100% 천연 온천수가 제공되어 개실에서 프라이빗하게 온천을 즐길 수 있는 온천호텔로 일반실은 1인실과  안마의자/ 2인 욕조/ 스타일러 유무로 객실을 선택할 수 있고/ 특실은 개별 노천탕이 있는 곳과 가족단위로 숙박할 수 있게 트윈침대와 싱글 침대가 있는 방으로 구분되어 있다.포장음식이나 배달음식도 가능하여 객실에서 온천을 즐기면서 식사도 가능하지만/ 객실 내 취사 및 반려동물의 출입은 금지하고 있다.
무인텔이라 비대면으로 주차부터 결제까지 가능하고/ 불편 시에는 상주하는 직원이 전화로 연결되어 무인텔만의 불편함을 해소할 수 있다. 주변 월문온천단지의 식당가가 발달되어 있고/ 편의점 외 편의 시설들이 가까워 이용하기 편리하다.",nan,nan,18개,nan,가능(60여대 가능),불가,18:00,익일 12:00,전화 / 온라인 예약 가능,nan,nan,nan,없음,nan,nan
스테이소소리,nan,경상북도 경주시 외동읍 신계길 69-8,"소소리는 ‘높게 우뚝 솟은’을 뜻하는 순우리말의 뜻으로 삼각형 구조로서 독특한 경험을 할 수 있는 독채 숙소다. 삼각형의 전체 창으로 불국사 토함산의 전경이 펼쳐져 기억에 남는 경주 여행을 할 수 있다. 
야외에는 노천 자쿠지가 마련되어 있어 특히 겨울에 따뜻한 온수로 하루의 쌓여있던 피로를 풀기에 좋다. 테라스에는 객실 별로 개별 캠핑식 화덕 바비큐장이 있어 불멍을 하기에 제격이다. 우천시나 바람이 많이 부는 날에는 삼각형의 실내 바비큐장을 이용할 수도 있어 바비큐를 따뜻하게도 즐길 수 있다. 실내에는 무색/ 무취의 에탄올 사용한 감성 난로가 있어서 실내에서도 불명을 할 수 있다. 또한/ 블루투스 스피커가 있어서 이동하며 어디서든 음악을 즐길 수 있다. 그리고 최상급 원두를 갈아 제공하고 있어 객실 내에 고급스러운 핸드드립 세트를 이용하여 커피를 마시며 여유를 즐기기도 좋다. 
주변에 가볼 만한 여행지로는 추억의 달동네/ 보문관광단지/ 경주국립박물관/ 경주동궁원/ 황리단길 등이 있으며/ 경주 전 지역 무료 픽업 서비스를 제공하고 있다.",약 500평,15명,3실,독채형,가능(객실 당 2대),가능,16:00,12:30,nan,nan,가능,nan,없음,"객실명:하나
객실크기:21평
객실수:0
기준인원:2최대인원:5
※ 위 정보는 2024년 1월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:250000(성수기: 490000)
비수기주말최소:390000(성수기: 590000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:둘
객실크기:21평
객실수:0
기준인원:2최대인원:5
※ 위 정보는 2024년 1월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:250000(성수기: 490000)
비수기주말최소:390000(성수기: 590000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:셋
객실크기:21평
객실수:0
기준인원:2최대인원:5
※ 위 정보는 2024년 1월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:250000(성수기: 490000)
비수기주말최소:390000(성수기: 590000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
",nan
