명칭,전화번호,주소,개요,규모,수용 가능 인원,객실 수,객실 유형,주차 가능,조리 가능,체크인,체크아웃,예약 안내,예약안내 홈페이지,픽업서비스,식음료장,공용 샤워실,상세정보,환불규정
여울목펜션,033-441-0685,강원특별자치도 화천군 사내면 화악산로 618-3,삼일계곡 끝에 위치해 있으며 법정사 맞은편에 위치한 펜션이다. 나무로 지어진 각 발코니에는 야외 테이블이 놓여 있어 독립된 공간에서 야외 바비큐를 즐길 수 있다. 방에는 조리시설/ 욕실 등이 갖춰져 있고/ 인터넷도 사용할 수 있다. 커다란 정원에는 작은 연못도 있어 자연의 싱그러움을 마음껏 체험할 수 있는 곳이다.<br>,2층,nan,6실,8평형/ 15평형/ 25평형,주차가능,가능,14:00,12:00,033-441-0685,"<a href=""http://www.yeoulmok.org"" target=""_blank"" title=""새창 : 여울목펜션 홈페이지로 이동"">http://www.yeoulmok.org</a>",가능(사전문의),nan,없음,nan,nan
아이파크콘도,033-635-9300,강원특별자치도 고성군 토성면 고성대로 75-16,"설악의 정취 한가운데 자리잡고 있는 아이파크콘도는 푸르른 자연과의 조화속에서 한적한 여유로움의 조용하고 안정된 휴식이 가능하다. 설악의 전경을 한눈에 볼 수 있게 마련된 라운드형 설계로 미시령에서 동해까지 탁 트여있는 시원한 전망을 선사한다. 또한/ 한 단계 높은 수준의 복합레저공간을 제공하고 있다. 
아이파크콘도는 고객 욕구를 충족하는 고객 우선 경영으로 콘도를 찾아오는 모든 고객에게 편안한 휴식공간 제공을 위해 모든 직원이 정성을 다 하고 있다.",지하 2층 ~ 지상 20층,nan,338실,스탠다/ 디럭스/ 패밀리/ 그랜드/ 스위트,가능,가능,15:00,익일 11:00,033-635-9300,"<a href=""http://www.i-parkcondo.co.kr"" target=""_blank"" title=""새창 : 아이파크콘도 홈페이지로 이동"">http://www.i-parkcondo.co.kr</a>",nan,nan,없음,"객실명:스탠다드
객실크기:20평
객실수:0
기준인원:5최대인원:7
※ 객실 가격 전화문의 요망
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:세면도구:Y
소파:취사용품:테이블:드라이기:객실명:디럭스
객실크기:30평
객실수:0
기준인원:6최대인원:8
※ 객실 가격 전화문의 요망
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:세면도구:Y
소파:취사용품:테이블:드라이기:객실명:그랜드
객실크기:0평
객실수:0
기준인원:7최대인원:8
※ 객실 가격 전화문의 요망
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:세면도구:Y
소파:취사용품:테이블:드라이기:객실명:스위트 
객실크기:0평
객실수:0
기준인원:0최대인원:0
※ 객실 가격 전화문의 요망
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:세면도구:Y
소파:취사용품:테이블:드라이기:",nan
한국콘도 수안보,0507-1287-7714,충청북도 충주시 수안보면 조산공원길 7,"수안보를 감싸 안는 산간 마을의 소박함과 옛사람들의 발자취가 어우러진 수안보!
예로부터 온천으로 유명한 그 명성을 살려 자체 개발한 온천에 자리 잡은 한국콘도 수안보는 새로운 삶의 활력을 주는 휴식처이다. 더욱이 단양 팔경/ 충주호/ 월악산/ 문경새재/ 탄금대 등의 명소와 골프장/ 스키장 등을 비롯한 주변의 레저 시설들은 종합 관광 휴양지로서의 만족을 준다.
단양 고수 동굴은 현재 국내에서 가장 많은 관광객이 찾아오는 관광 동굴 중 하나다. 탄금대에는 문화원/ 야외음악당/ 조각공원/ 감자꽃노래비/ 궁도장 등의 시설이 있어 시민 휴식처다. 문경새재 도립공원의 제1관문 안에는 KBS에서 방영한 대하드라마 ‘왕건’의 초대형 세트장이 들어서 있다.
충주호 주변에는 월악산 국립공원과 금수산/ 육순봉/ 구당봉 등 단양팔경의 비경을 간직하고 있어 사철 변하는 모습이 푸른 물과 대조를 이루고 있으면 충주호 수상관광을 즐기려는 관광객의 발길이 이어지고 있다.",nan,460명,80실,25평형,가능,가능,16:00,익일 10:00,0507-1287-7714,nan,nan,식당,없음,"객실명:패키지 4인실(온천티켓 2매)
객실크기:25평
객실수:0
기준인원:4최대인원:0
※ 객실 가격 전화문의 요망
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:소파:취사용품:Y
테이블:드라이기:",nan
르아브르,02-2606-9552,서울특별시 강서구 까치산로 83,아브르 모텔은 서울 강서구에 위치해 있으며 서울강서문화원/ 강서청소년회관 등이 지척에 있다. 언제나 쾌적한 객실로 고객을 맞이하고 있다. 주변에 다양한 맛집이 있다. 또한/ 주변 여행지로는 서울식물원/ 국립항공박물관/ 강서 한강공원/ 허준박물관이 있어 방문하기 좋다. 편안하고 포근한 쉼이 있는 르아브르를 추천한다.,nan,nan,35실,nan,가능,불가,18:00 주중<br />22:00 주말,익일13:00 주중<br />익일 12:00 주말,02-2606-9552,nan,nan,nan,없음,"객실명:디럭스
객실크기:0평
객실수:0
기준인원:2최대인원:2
※ 위 정보는 2024년 05월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:40000(성수기: 40000)
비수기주말최소:55000(성수기: 55000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:프리미엄
객실크기:0평
객실수:0
기준인원:2최대인원:2
※ 위 정보는 2024년 05월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:45000(성수기: 45000)
비수기주말최소:60000(성수기: 60000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:테라스룸
객실크기:0평
객실수:0
기준인원:2최대인원:2
※ 위 정보는 2024년 05월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:70000(성수기: 70000)
비수기주말최소:120000(성수기: 120000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
",nan
웰리힐리파크 유스호스텔,1544-8833,강원특별자치도 횡성군 둔내면 고원로 451,웰리힐리파크 유스호스텔은 청소년(초/ 중/ 고등학생)과 대학생(OT/MT/LT)/ 도심 속의 자연을 사람들에게 편안한 휴식과 협동 및 체험활동을 위한 최고의 시설과 서비스를 제공한다. 탁 트인 전망과 누구나 쉽고 편안히 이용할 수 있는 깨끗하고 다양한 객실의 숙박시설은 물론 실속 있고 합리적인 가격으로 리조트 시설까지 편리하게 이용할 수 있다.,지상 5층/지하 1층,nan,86실,온돌,nan,불가,15:00,11:00,1544-8833,"<a href=""https://www.wellihillipark.com/condo/youth/layer"" target=""_blank"" title=""새창 : 웰리힐리파크 유스호스텔 홈페이지로 이동"">https://www.wellihillipark.com</a>",nan,학생 식당,없음,"객실명:15인실
객실크기:14평
객실수:0
기준인원:15최대인원:15
※ 객실 가격 전화문의 요망
비수기주중최소:240000(성수기: 0)
비수기주말최소:240000(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:소파:취사용품:테이블:Y
드라이기:객실명:10인실
객실크기:10평
객실수:0
기준인원:10최대인원:10
※ 객실 가격 전화문의 요망
비수기주중최소:180000(성수기: 0)
비수기주말최소:180000(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:소파:취사용품:테이블:드라이기:객실명:13인실
객실크기:12평
객실수:0
기준인원:13최대인원:13
※ 객실 가격 전화문의 요망
비수기주중최소:210000(성수기: 0)
비수기주말최소:210000(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:소파:취사용품:테이블:드라이기:",nan
초콜릿,0507-1389-6223,서울특별시 강서구 강서로5가길 24,"화곡동에 위치한 초콜릿호텔은 김포공항과 인접/ 까치산역에서 도보로 5분 이내에 있어 이용하는게 편리하다.
도심 펜션형 호텔로 모던하고 심플한 인테리어가 돋보이고 대리석 바닥과 블랙 앤 화이트 톤으로 심플함과 고급스러운 인테리어가 더 돋보인다. 객실내에는 대형 PDP TV와 닌텐도 WII게임/ 커플 PC/ 객실 내부를 컨트롤 할 수 있는 터치스크린 등 편의를 위한 최고의 시스템을 갖추고 있다. 로얄스위트 룸은 요리를 할 수 있는 주방용 식탁과 식기구가 갖추어져 있어 아늑하고 편안하게 이용할 수 있다.",nan,106명,53실,Standard/ Deluxe/ Suite/ Royal Suite,가능,불가,15:00,익일 12:00,0507-1389-6223,"<a href=""https://hgchocolate.modoo.at"" target=""_blank"" title=""새창 : 초콜릿모텔 홈페이지로 이동"">https://hgchocolate.modoo.at</a>",nan,nan,없음,"객실명:Standard
객실크기:0평
객실수:0
기준인원:2최대인원:0
※ 객실 가격 전화문의 요망
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:Deluxe
객실크기:0평
객실수:0
기준인원:2최대인원:0
※ 객실 가격 전화문의 요망
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:Royal Suite
객실크기:0평
객실수:0
기준인원:2최대인원:0
※ 객실 가격 전화문의 요망
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:Suite
객실크기:0평
객실수:0
기준인원:2최대인원:0
※ 객실 가격 전화문의 요망
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
",nan
휘닉스 평창 콘도,1577-0069,강원특별자치도 평창군 봉평면 태기로 174,"인간의 신진대사를 가장 활발하게 해준다는 해발 700미터 청정고원에 위치한 휘닉스 평창 콘도는 국내콘도 중 최고층을 자랑하는 스카이콘도(28층)를 포함하여 콘도 3개동/ 빌라 4개동으로 구성되어 있다. 또한 콘도 내에 수영장 시설과 각종 편의시설 등이 함께 있는 원스톱 시스템으로 구성되어 있으며 기후에 관계없이 동선을 유지할 수 있는 지하보도가 설치되어 있다.
블루/ 그린/ 오렌지동으로 구성되어 있는 메인콘도는 동양과 서양의 이미지를 절묘하게 조화시킨 건축물로 유명하다. 특히 KBS 미니시리즈 ‘가을동화’의 메인 촬영지인 빌라콘도는 국내는 물론 동남아 관광객의 발길이 끊이지 않고 있는 관광명소이다.

리조트 내의 부대시설로는 수영장/ 볼링장/ 당구장/ 아로마 마사지/ 편의점/ 기념품점/ 오실/ 약국/ 사진관 등이 마련되어 있다. 모든 편리함이 갖추어진 최신 설비와 고객의 취향을 만족시켜주는 최상의 서비스를 통해 편안하고 안락하게 지내실 수 있도록 모든 편의를 제공하고 있다. 편안한 여행의 즐거움을 마음껏 만끽하고 삶의 여유와 넉넉함을 즐기며 추억으로 간직할 소중한 시간을 만들 수 있는 격조 높은 휴식처가 될 수 있도록 휘닉스 평창 콘도는 항상 정성이 깃든 서비스를 제공하고 있다.",블루동 : 지하 1층 ~ 지상 28층<br />유로빌라 : 지하 1층 ~ 지상 5층<br />그린&오렌지동 : 지하 1층 ~ 지상 12층,5200명,756실,스탠다드/ 스위트/ 로얄/ 로얄스위트,주차 가능,가능,14:00,11:00,1577-0069,"<a href=""http://phoenixhnr.co.kr"" target=""_blank"" title=""새창 : 휘닉스 홈페이지로 이동"">http://phoenixhnr.co.kr</a>",가능(사전문의),퓨전양식/ 중식당/ 베이커리,없음,"객실명:로얄 
객실크기:40평
객실수:0
기준인원:6최대인원:8
※ 객실 가격 전화문의 요망
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:드라이기:객실명:로얄스위트 
객실크기:50평
객실수:0
기준인원:7최대인원:9
※ 객실 가격 전화문의 요망
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:드라이기:객실명:스탠다드
객실크기:20평
객실수:0
기준인원:4최대인원:6
※ 객실 가격 전화문의 요망
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:객실명:스위트
객실크기:30평
객실수:0
기준인원:5최대인원:7
※ 객실 가격 전화문의 요망
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:객실명:스카이 로얄
객실크기:40평
객실수:0
기준인원:6최대인원:8
※ 객실 가격 전화문의 요망
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:드라이기:객실명:스카이 로얄스위트 
객실크기:50평
객실수:0
기준인원:0최대인원:0
※ 객실 가격 전화문의 요망
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:드라이기:객실명:스카이 스탠다드
객실크기:40평
객실수:0
기준인원:6최대인원:8
※ 객실 가격 전화문의 요망
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:드라이기:객실명:스카이 스위트
객실크기:40평
객실수:0
기준인원:6최대인원:8
※ 객실 가격 전화문의 요망
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:드라이기:",nan
이천 부띠끄 XYM,031-637-3100,경기도 이천시 경충대로2529번길 1,경기 이천시 진리동에 위치한 부띠끄 XYM 주변에는 호텔미란다수영장/ 스파플러스/ 이천온천지구/ 이천문화원/ 이천장/ 이천공설시장/ 이천세계도자센터/ 영월암/ 제너시스연수원/ 설봉산 등이 있다. ( 현재 홈페이지 접속불가로 여기어때와 같은 숙박플랫폼으로 예약이 가능하다.),nan,nan,40실,vip/ 디럭스/ 스탠다드,nan,불가,15:00,익일 12:00,031-637-3100,nan,nan,nan,없음,"객실명:디럭스
객실크기:8평
객실수:0
기준인원:2최대인원:0
※ 위 정보는 2024년 05월에 수정된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:VIP
객실크기:13평
객실수:0
기준인원:2최대인원:0
※ 위 정보는 2024년 05월에 수정된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:디럭스 트윈
객실크기:8평
객실수:0
기준인원:2최대인원:0
※ 위 정보는 2024년 05월에 수정된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:스탠다드
객실크기:6평
객실수:0
기준인원:2최대인원:0
※ 위 정보는 2024년 05월에 수정된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:비지니스룸
객실크기:4평
객실수:0
기준인원:2최대인원:0
※ 위 정보는 2024년 05월에 수정된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
",nan
위너스모텔,0507-1383-3838,강원특별자치도 속초시 먹거리2길 33,속초시 교동에 위치한 위너스모텔은 속초시내에 자리잡고 있어 시내의 각종 편의시설을 손쉽게 이용할 수 있고/ 도보로 청초호 호수공원을 이용할 수 있으며 척산온천/ 설악산국립공원/ 속초해수욕장 등 속초의 관광명소에 대한 접근성도 좋다.,지상 8층,144명,36실,nan,주차 가능,불가,15:00,12:00,0503-5051-6713,nan,nan,nan,없음,"객실명:트윈룸
객실크기:0평
객실수:0
기준인원:2최대인원:2
※ 객실 가격 전화문의 요망
비수기주중최소:60000(성수기: 60000)
비수기주말최소:130000(성수기: 130000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:스탠다드
객실크기:0평
객실수:0
기준인원:2최대인원:2
※ 객실 가격 전화문의 요망
비수기주중최소:60000(성수기: 60000)
비수기주말최소:110000(성수기: 110000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:트윈 A
객실크기:0평
객실수:0
기준인원:2최대인원:2
※ 객실 가격 전화문의 요망
비수기주중최소:60000(성수기: 60000)
비수기주말최소:130000(성수기: 130000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:트윈 B
객실크기:0평
객실수:0
기준인원:2최대인원:2
※ 객실 가격 전화문의 요망
비수기주중최소:70000(성수기: 70000)
비수기주말최소:140000(성수기: 140000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:디럭스
객실크기:0평
객실수:0
기준인원:2최대인원:4
※ 객실 가격 전화문의 요망
비수기주중최소:60000(성수기: 0)
비수기주말최소:110000(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:트리플
객실크기:0평
객실수:0
기준인원:2최대인원:2
※ 객실 가격 전화문의 요망
비수기주중최소:70000(성수기: 0)
비수기주말최소:140000(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
",nan
광림모텔,033-636-0096,강원특별자치도 속초시 청대로 2,강원도 속초시에 위치한 광림모텔은 7층짜리 큰 건물로 지어진 모텔이다. 큰 외관의 모습처럼 로비가 넓고/ 객실은 침대방과 온돌방이 있어 기호에 맞게 선택할 수 있다. 객실은 깔끔하게 정리정돈되어 있으며 TV/ 에어컨/ 미니 냉장고/ 화장대/ 욕조 등이 있어 이용하기에 편하다.,nan,200명,45실,스탠다드,주차 가능,불가,13:00,12:00,033-636-0096,nan,nan,nan,없음,"객실명:스탠다드 더블
객실크기:6평
객실수:0
기준인원:2최대인원:2
※ 객실요금 전화문의 요망
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:스탠다드 온돌
객실크기:6평
객실수:0
기준인원:2최대인원:3
※ 객실요금 전화문의 요망
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
",nan
