명칭,전화번호,주소,개요,규모,수용 가능 인원,객실 수,객실 유형,주차 가능,조리 가능,체크인,체크아웃,예약 안내,예약안내 홈페이지,픽업서비스,식음료장,공용 샤워실,상세정보,환불규정
백암스프링스호텔[한국관광 품질인증/Korea Quality],054-787-3007,경상북도 울진군 온천로 90 백암스프링스호텔,경상북도 울진국 백암온천관광특구 내 위치한 백암스프링스호텔은 1930 백암여관으로 시작해 후손들이 지금의 모습으로 확장 발전시켰다. 백암온천은 평균온도 50℃의 자연 용출되는 알칼리성 온천으로 건강에 좋다. 월송정/ 망향정/ 성류굴 등 주요 관광지가 30분 거리에 있고/ 호텔 뒤로는 백암산이 자리 잡아 훌륭한 등산코스를 제공한다. 또한 원시림에 가까운 신선계곡이 있어 연중 등산객과 여행객이 끊이지 않는다.,5층,400,92,한실/양실,가능,불가,15:00,11:00,nan,http://springshotel.co.kr,불가,있음,없음,"객실명:더블트윈
객실크기:5평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:79000(성수기: 89000)
비수기주말최소:89000(성수기: 99000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:양실
객실크기:5평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:79000(성수기: 79000)
비수기주말최소:89000(성수기: 89000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:양실1
객실크기:5평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:79000(성수기: 89000)
비수기주말최소:89000(성수기: 99000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:한실
객실크기:5평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:79000(성수기: 89000)
비수기주말최소:89000(성수기: 99000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:가족실
객실크기:8평
객실수:0
기준인원:4최대인원:10
null
비수기주중최소:89000(성수기: 140000)
비수기주말최소:99000(성수기: 160000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:한실2
객실크기:3평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:69000(성수기: 79000)
비수기주말최소:79000(성수기: 79000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
",숙박 당일 취소 시 환불 불가/ 온라인 실시간 예약 후 날짜변경/ 객실변경은 예약 취소 후 다시 예약해야함/ 환불은 입금자명으로 되며 입금 시 송금수수료는 제외한 후 입금됨.
노고단 게스트하우스&호텔[한국관광 품질인증/Korea Quality],061-782-1507,전라남도 구례군 산동면 하관1길 40,노고단 게스트하우스&호텔은 전남 구례군 관산리에 위치하여 주말이나 방학에 지리산에 오는 가족여행객이 많이 찾는다. 전 객실에 게르마늄 온천수가 나와 등산 후 온천욕으로 피로를 풀 수 있다. 옥상정원에서는 지리산의 풍광을 감상할 수 있다. 1인 왕복 2만원에 노고단까지 가는 유료 픽업서비스를 제공한다. 1층에 위치한 부엔까미노 레스토랑&펍에서는 지리산흑돼지바비큐/ 지리산애호박전 및 제철나물과 반찬을 먹을 수 있다.,1650㎡/ 4층,120,37,한실/양실,가능,불가,15:00,11:00,nan,https://nogodanguesthouse.modoo.at/?link=cz86x9qz,불가,있음,없음,"객실명:도미토리
객실크기:6평
객실수:0
기준인원:1최대인원:4
null
비수기주중최소:25000(성수기: 25000)
비수기주말최소:25000(성수기: 25000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:일반실(침대)
객실크기:6평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:88000(성수기: 88000)
비수기주말최소:88000(성수기: 88000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:일반실(온돌)
객실크기:6평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:88000(성수기: 88000)
비수기주말최소:88000(성수기: 88000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:단체룸
객실크기:13평
객실수:0
기준인원:8최대인원:10
null
비수기주중최소:170000(성수기: 170000)
비수기주말최소:170000(성수기: 170000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:패밀리
객실크기:9평
객실수:0
기준인원:4최대인원:6
null
비수기주중최소:120000(성수기: 120000)
비수기주말최소:120000(성수기: 120000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
",숙박 7일 전까지 무료취소 (6일이내-기간별 수수료율 차등)
진도한옥펜션[한국관광 품질인증/Korea Quality],061-544-7316,전라남도 진도군 의신면 진도대로 3146-3(의신면),전라남도 진도에 위치한 진도한옥펜션은 목조와 황토/ 청기와로만 지어진 전통한옥으로/ 자연 안에서 진정한 쉼을 느낄 수 있는 곳이다. 마당에서 남해 바다를 한눈에 볼 수 있고/ 일몰을 감상하기에도 좋다. 숙소 근처에 금갑 해수욕장과 하루에 두 번 열리는 신비의 바닷길/ 운림산방/ 장전미술관 등이 있다.,594㎡/ 1층,100,21,한실,가능,가능,14:00,11:00,가능(061-544-7316),http://www.paldohanok.com,불가,없음,없음,"객실명:온돌방
객실크기:6평
객실수:0
기준인원:2최대인원:6
null
비수기주중최소:150000(성수기: 150000)
비수기주말최소:150000(성수기: 150000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:독실
객실크기:3평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:70000(성수기: 70000)
비수기주말최소:70000(성수기: 70000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:가족실
객실크기:10평
객실수:0
기준인원:10최대인원:12
null
비수기주중최소:200000(성수기: 200000)
비수기주말최소:200000(성수기: 200000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:독채 (온돌방 2개)
객실크기:27평
객실수:0
기준인원:8최대인원:20
null
비수기주중최소:300000(성수기: 300000)
비수기주말최소:300000(성수기: 300000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:특실
객실크기:6평
객실수:0
기준인원:2최대인원:6
null
비수기주중최소:130000(성수기: 130000)
비수기주말최소:130000(성수기: 130000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:독채 (특실+가족실+독실)
객실크기:37평
객실수:0
기준인원:8최대인원:20
null
비수기주중최소:400000(성수기: 400000)
비수기주말최소:400000(성수기: 400000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
",숙박 8일 전까지 취소 시 숙박요금의 80% 환불/ 숙박 6-7일 전까지 취소 시 숙박요금의 70% 환불/ 숙박 4-5일 전까지 취소 시 숙박요금의 60% 환불/ 숙박 3일 전까지 취소 시 숙박요금의 50% 환불/ 숙박 2일 전까지 취소 시 숙박요금의 20% 환불/ 1일 전-당일 취소 시 환불 불가
화랑게스트하우스 [한국관광 품질인증/Korea Quality],010-2222-8329,경상북도 경주시 원효로 136-1(황오동),경주시 대릉원 근처에 위치한 화랑게스트하우스는 객실마다 단독 화장실과 욕실이 있어 이용객의 편의성을 높였다. 공용PC와 팩스 이용이 가능하고 냉장고/ 세탁시설을 갖추었으며/ 여행안내서를 비롯해 다양한 서적도 준비해놓았다. 도보로 대릉원/ 첨성대/ 동궁과월지 등으로 이동할 수 있고/ 1일 7/000원에 자전거 이용도 가능하다.,3층,30,10,양실,가능,불가,16:00,11:00,nan,nan,불가,없음,없음,"객실명:2인실
객실크기:5평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:40000(성수기: 0)
비수기주말최소:60000(성수기: 100000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:Y
인터넷:Y
냉장고:세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:4인실
객실크기:6평
객실수:0
기준인원:4최대인원:4
null
비수기주중최소:80000(성수기: 0)
비수기주말최소:100000(성수기: 150000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:Y
인터넷:Y
냉장고:세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:3인실
객실크기:5평
객실수:0
기준인원:3최대인원:3
null
비수기주중최소:60000(성수기: 0)
비수기주말최소:80000(성수기: 120000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:Y
인터넷:Y
냉장고:세면도구:Y
소파:취사용품:테이블:드라이기:Y
",nan
구름에 [한국관광 품질인증/Korea Quality],054-823-9001,경상북도 안동시 민속촌길 190(성곡동),안동 민속촌길에 위치한 구름에리조트는 수몰 위기에 놓인 1600년대~1800년대 고택들을 옮겨 온 국내 최초의 전통 한옥 리조트이다. 전통적인 한옥의 미는 살리면서도 내부는 현대식 욕실과 화장실/ 실내온도조절기를 갖춰 편안하게 머무를 수 있다. 객실 안전을 위해 첨단 보안 시스템도 설치하였다. 그 외 주변에 한옥 북카페와 다이닝 레스토랑/ 전통체험 공간/ 야외광장 등이 있어 다양한 활동이 가능하다.,단층(7채),40,10,한실,가능,불가,15:00,11:00,nan,http://www.gurume-andong.com,불가,있음(조식식당),없음,"객실명:계남고택 안채
객실크기:10평
객실수:0
기준인원:4최대인원:4
null
비수기주중최소:350000(성수기: 400000)
비수기주말최소:400000(성수기: 400000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:계남고택 사랑채
객실크기:9평
객실수:0
기준인원:4최대인원:5
null
비수기주중최소:300000(성수기: 350000)
비수기주말최소:350000(성수기: 350000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:계남고택 중간방
객실크기:5평
객실수:0
기준인원:3최대인원:3
null
비수기주중최소:220000(성수기: 250000)
비수기주말최소:250000(성수기: 250000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:칠곡고택 안채
객실크기:10평
객실수:0
기준인원:5최대인원:6
null
비수기주중최소:400000(성수기: 450000)
비수기주말최소:450000(성수기: 450000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:칠곡고택 사랑채
객실크기:5평
객실수:0
기준인원:3최대인원:3
null
비수기주중최소:270000(성수기: 320000)
비수기주말최소:320000(성수기: 320000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:팔회당 재사
객실크기:7평
객실수:0
기준인원:4최대인원:6
null
비수기주중최소:360000(성수기: 400000)
비수기주말최소:400000(성수기: 400000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:감동재사
객실크기:11평
객실수:0
기준인원:5최대인원:5
null
비수기주중최소:350000(성수기: 400000)
비수기주말최소:400000(성수기: 400000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:박산정
객실크기:6평
객실수:0
기준인원:3최대인원:3
null
비수기주중최소:320000(성수기: 350000)
비수기주말최소:350000(성수기: 350000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:청옹정
객실크기:5평
객실수:0
기준인원:3최대인원:3
null
비수기주중최소:320000(성수기: 350000)
비수기주말최소:350000(성수기: 350000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:서운정
객실크기:5평
객실수:0
기준인원:3최대인원:3
null
비수기주중최소:320000(성수기: 350000)
비수기주말최소:350000(성수기: 350000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
",주중 숙박 10일 전까지 또는 계약 당일 전액 환불/ 숙박 9-7일 전까지 90% 환불/ 숙박 6-5일 전까지 70% 환불/ 숙박 4-3일 전까지 50% 환불/ 숙박 2-1일 전까지 80% 환불 / 주말/ 공휴일 전날/ 성수기 숙박 10일 전까지 또는 계약 당일 전액 환불/ 숙박 9-7일 전까지 80% 환불/ 숙박 6-5일 전까지 60% 환불/ 숙박 4-3일 전까지 40% 환불/ 숙박 2-1일 전까지 10% 환불
르이데아호텔[한국관광 품질인증/Korea Quality],051-441-0708,부산광역시 동구 중앙대로180번길 16-10(초량동),르이데아호텔은 부산 동구에 위치한 부티크 호텔이다. 넓은 객실과 대형침대/ 월풀욕조가 갖추어져 있고/ 일부 객실에는 장기투숙에 불편함이 없도록 개인금고와 옷장이 별도로 구비하고 있다. 5층 이상 객실에서는 부산항대교와 바다가 조망되어 아름다운 야경을 감상할 수 있다. 부산역 인근에 위치해 대중교통을 이용한 이동에 편리하고/ 국제시장/ 자갈치시장/ 용두산공원/ 태종대 등 부산 시내 관광지를 둘러보기에 좋다.,9층,160,55,한실/양실,가능,불가,16:00,11:00,nan,http://www.ideabusan.com,불가,없음,없음,"객실명:디럭스 더블
객실크기:10평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:66000(성수기: 110000)
비수기주말최소:88000(성수기: 130000)
목욕시설:욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:디럭스 트윈
객실크기:10평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:77000(성수기: 130000)
비수기주말최소:99000(성수기: 150000)
목욕시설:욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:디럭스 트리플
객실크기:12평
객실수:0
기준인원:3최대인원:5
null
비수기주중최소:100000(성수기: 150000)
비수기주말최소:130000(성수기: 170000)
목욕시설:욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:패밀리(더블2)
객실크기:12평
객실수:0
기준인원:4최대인원:6
null
비수기주중최소:130000(성수기: 180000)
비수기주말최소:150000(성수기: 200000)
목욕시설:욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:패밀리(더블+싱글2)
객실크기:12평
객실수:0
기준인원:4최대인원:6
null
비수기주중최소:140000(성수기: 190000)
비수기주말최소:160000(성수기: 210000)
목욕시설:욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:패밀리(더블+온돌)
객실크기:12평
객실수:0
기준인원:2최대인원:6
null
비수기주중최소:130000(성수기: 180000)
비수기주말최소:150000(성수기: 200000)
목욕시설:욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:단체
객실크기:21평
객실수:0
기준인원:10최대인원:17
null
비수기주중최소:300000(성수기: 350000)
비수기주말최소:300000(성수기: 400000)
목욕시설:욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
",숙박 2일 전까지 전액 환불/ 숙박 1일 전 16시까지 전액 환불(성수기)
아리네 게스트하우스[한국관광 품질인증/Korea Quality],010-2104-8899,광주광역시 남구 천변좌로428번길 6(양림동),아리네 게스트하우스는 광주시 남구 양림동에 위치한 문화복합 플랫폼으로/ 광주 시내에 위치해 접근성이 좋고 가성비도 좋다. 지하 1층에는 양림 문화홀/ 1층에는 라운지 카페/ 4층에는 루프탑 파티룸이 있다. 2층과 3층은 게스트하우스로 더블룸/ 트윈룸/ 온돌방/ 남녀 도미토리룸 등 총 9개이 객실이 있다. 객실마다 화장실이 있어 편리하고/ 무료 조식 서비스를 제공한다. 세탁 서비스는 유료다. 인근에 근대문화 유적들이 있다.,건물 지하 1층~지상 4층(대지면적 198.35m²),40,9,한실/ 양실,가능,불가,15:00,11:00,가능(010-2104-8899/ 010-3635-9523/ https://ariene.modoo.at),https://ariene.modoo.at,불가,있음,없음,"객실명:더블룸 1~2인실
객실크기:2평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:60000(성수기: 60000)
비수기주말최소:60000(성수기: 60000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:Y
냉장고:세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:트윈룸
객실크기:2평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:60000(성수기: 60000)
비수기주말최소:60000(성수기: 60000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:Y
냉장고:세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:온돌방 2~3인실
객실크기:2평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:60000(성수기: 60000)
비수기주말최소:60000(성수기: 60000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:Y
냉장고:세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:가족룸 온돌방 3~5인실
객실크기:2평
객실수:0
기준인원:3최대인원:5
null
비수기주중최소:85000(성수기: 85000)
비수기주말최소:85000(성수기: 85000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:Y
냉장고:세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:남성전용 도미토리
객실크기:2평
객실수:0
기준인원:4최대인원:4
null
비수기주중최소:25000(성수기: 25000)
비수기주말최소:25000(성수기: 25000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:Y
냉장고:세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:여성전용 도미토리
객실크기:2평
객실수:0
기준인원:4최대인원:4
null
비수기주중최소:25000(성수기: 25000)
비수기주말최소:25000(성수기: 25000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:Y
냉장고:세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
",숙박 10일 전까지 100%환불/ 숙박 9일 전~7일 전까지 80%환불/ 숙박 6일 전~5일 전까지 60%환불/ 숙박 4일 전~3일 전까지 40%환불/ 숙박 2일 전~당일 취소 시 환불 불가
신리마을회(너와마을),010-8942-5967,강원특별자치도 삼척시 도계읍 문의재로 1113,너와마을 주민들이 직접 지은 너와집 팬션은 100년 이상된 소나무를 잘라 널을 만들고/ 이를 계단식으로 켜켜이 지붕에 쌓아 만든 집이다. 너와집은 너와 사이에 틈이 있어 환기와 배연이 잘 되고 단열효과가 크다. 여름에는 산간 바람을 만나 집안이 시원하고/ 겨울에 눈이 덮이면 내부 온기가 빠져나가지 못하여 보온효과가 큰 것이 특징이다.,798평,80명,9,nan,주차 가능(40대),nan,14:00,11:00,전화/ 홈페이지,nan,가능,nan,없음,nan,nan
에버그린펜션,010-8330-6145,경상남도 거제시 일운면 거제대로 1494-14,한려해상국립공원 내 바닷가에 위치하여 고동/미역 등을 채취할 수 있고 안전한 방파제 위 갯바위낚시 등 각종 해상체험 가능한 펜션이다.,70평/ 2층,60명,10,nan,주차 가능(20대),nan,15:00,11:00,전화/ 홈페이지,"<a href=""http://evergreenpinetree.kr/""target=""_blank"" title=""에버그린 홈페이지로 이동"">http://evergreenpinetree.kr/</a>",불가능,nan,없음,"객실명:A1/2
객실크기:21평
객실수:0
기준인원:4최대인원:6
※ 위 정보는 2022년 09월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:119000(성수기: 169000)
비수기주말최소:139000(성수기: 169000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:소파:취사용품:테이블:드라이기:Y
객실명:A3
객실크기:22평
객실수:0
기준인원:4최대인원:6
※ 위 정보는 2022년 09월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:119000(성수기: 169000)
비수기주말최소:139000(성수기: 169000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:소파:취사용품:테이블:드라이기:Y
객실명:A4
객실크기:21평
객실수:0
기준인원:2최대인원:4
※ 위 정보는 2022년 09월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:79000(성수기: 129000)
비수기주말최소:99000(성수기: 129000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:소파:취사용품:테이블:드라이기:Y
객실명:A5/7
객실크기:12평
객실수:0
기준인원:2최대인원:4
※ 위 정보는 2022년 09월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:59000(성수기: 119000)
비수기주말최소:79000(성수기: 119000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:소파:취사용품:테이블:드라이기:Y
객실명:B1/2/3
객실크기:23평
객실수:0
기준인원:4최대인원:6
※ 위 정보는 2022년 09월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:129000(성수기: 179000)
비수기주말최소:149000(성수기: 179000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:소파:취사용품:테이블:드라이기:Y
객실명:B5
객실크기:24평
객실수:0
기준인원:10최대인원:15
※ 위 정보는 2022년 09월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:219000(성수기: 289000)
비수기주말최소:249000(성수기: 289000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:소파:취사용품:테이블:드라이기:Y
",nan
체르맛트,010-8702-7189,강원특별자치도 평창군 진부면 지령동길 51,한국의 알프스이며 2018 동계올림픽 개최도시인 강원도 평창에 위치한 친환경 목조주택으로 지어진 펜션이다. 전객실이 계곡을 내려다 볼 수 있어 진정한 휴식을 취할수 있다. 평창의 중심지인 진부면에 위치하고 있어 오대산/ 월정사/ 알펜시아리조트/용평스키장/ 양떼목장/삼양목장/ 허브나라등 평창의 주요관광지를 2~30분이내 갈수있고 KTX 진부역에서 약 10분정도의 거리에 있다. 영동고속도로 진부IC에서 7.7KM에 위치하고 있어 접근성이 용이하다.,317m2(지상 2층),28명,7,nan,가능(12대),nan,15:00,11:00,전화 또는 인터넷,"<a href=""http://www.gozermatt.net/""target=""_blank"">http://www.gozermatt.net/<a/>",가능(진부터미널 또는 진부역),있음(카페 플로라),없음,nan,"이용일 6~7일 전 취소 시 : 80% 환불<br>
이용일 5일 전 취소 시 : 70% 환불<br>
이용일 3~4일 전 취소 시 : 50% 환불<br>
이용일 2일 전 취소 시 : 30% 환불<br>
이용당일~1일 전 취소 시 : 환불 불가"
오유당,061-351-1727,전라남도 영광군 백수읍 백수로7길 15,오유당은 1924년에 지어진 우리의 전통한옥이다. 한옥체험업으로 등록되었고/ 천연염색/ 천연비누/ 천연샴푸/ 바디워시/ 초콜릿/ 향초만들기 등 다양한 체험프로그램을 운영중이다. 영광의 백수해안도로 끝자락에 위치하고 있으며 조용하고 한적한 마을 한편에 자리잡고 있다.,60평 1층,6~8명,2,nan,주차 가능(3대),nan,15:00,11:00,010-9141-1727,nan,영광군 내 어디든지 가능,다실(전통차/ 커피) 무료이용,없음,nan,nan
