명칭,전화번호,주소,개요,규모,수용 가능 인원,객실 수,객실 유형,주차 가능,조리 가능,체크인,체크아웃,예약 안내,예약안내 홈페이지,픽업서비스,식음료장,공용 샤워실,상세정보,환불규정
포항스테이호텔,054-274-8300,경상북도 포항시 남구 중앙로131번길 1 (해도동),포항스테이호텔은 고속버스터미널에서 차로 1분 거리에 위치한 비즈니스 호텔로/ 여행객과 출장객의 이용이 많은 숙소다. 객실은 스탠다드룸부터 패밀리룸/ 온돌룸 등 다양한 형태가 있어 선택하기에 좋다. 2층 식당에서 한식/ 샐러드/ 토스트/ 시리얼/ 과일/ 음료 등 조식을 유료 제공하고/ 6층 세탁실에서 무료 세탁이 가능하다. 차로 3분 거리에 죽도시장/ 7분 거리에 포스포/ 영일대/ 울릉도선착장/ 15분 거리에 구룡포/ 호미곶 등이 있다.,98.8㎡,100,35,한실/양실,가능,불가,15:00,11:00,가능,nan,불가,없음,없음,"객실명:온돌룸
객실크기:0평
객실수:0
기준인원:3최대인원:4
침구세트가 구비되어 있습니다.

비수기주중최소:80000(성수기: 330000)
비수기주말최소:150000(성수기: 350000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:스탠다드 더블
객실크기:0평
객실수:0
기준인원:2최대인원:3
침대(더블침대)와 욕실이 떨어져 있음

비수기주중최소:70000(성수기: 150000)
비수기주말최소:100000(성수기: 200000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:패밀리 트윈
객실크기:0평
객실수:0
기준인원:3최대인원:4
더블침대 2개로 가족단위 손님들이 이용하기에 좋습니다.

비수기주중최소:80000(성수기: 330000)
비수기주말최소:150000(성수기: 350000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:베드트윈룸
객실크기:0평
객실수:0
기준인원:3최대인원:4
더블침대 1개와 싱글침대 1개로 가족단위 손님들이 이용하기에 좋습니다.
비수기주중최소:80000(성수기: 330000)
비수기주말최소:150000(성수기: 350000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
",10일 전 100%환급 / 7일전 70%환급 / 3일전 50%환급 / 1일전  20%환급 / 당일 0% 환급
문헌전통호텔[한국관광 품질인증/Korea Quality],041-953-5896,충청남도 서천군 서원로172번길 49-1,문헌전통호텔은 충청남도 서천에 위치한 한옥스테이다. 나무 서까래와 마루 바닥/ 흙 벽과 돌 기단/ 난방을 위한 온돌과 냉방을 위한 마루가 서로 조화를 이루며 한옥의 편안함과 깊은 멋을 담아낸다. 총 4채의 한옥에 각각 두 개의 객실을 배치하여 조용하고 여유있게 쉴 수 있다. 세미나나 학회 등 단체숙박을 위해 전체대관도 가능하다.,nan,40,8,한실,가능,불가,15:00,11:00,가능(041-953-5896),https://munheon.cafe24.com/reservation,불가,있음,없음,"객실명:매화관 1호
객실크기:6평
객실수:0
기준인원:4최대인원:5
null
비수기주중최소:100000(성수기: 100000)
비수기주말최소:120000(성수기: 120000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:숭정관 2호
객실크기:4평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:50000(성수기: 50000)
비수기주말최소:70000(성수기: 70000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:숭정관3호
객실크기:6평
객실수:0
기준인원:4최대인원:5
null
비수기주중최소:100000(성수기: 100000)
비수기주말최소:120000(성수기: 120000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:숭정관4호
객실크기:6평
객실수:0
기준인원:4최대인원:5
null
비수기주중최소:100000(성수기: 100000)
비수기주말최소:120000(성수기: 120000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:기린관 5호
객실크기:9평
객실수:0
기준인원:4최대인원:6
null
비수기주중최소:100000(성수기: 100000)
비수기주말최소:120000(성수기: 120000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:기린관 6호
객실크기:9평
객실수:0
기준인원:4최대인원:5
null
비수기주중최소:100000(성수기: 100000)
비수기주말최소:120000(성수기: 120000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:솔바람7호실
객실크기:12평
객실수:0
기준인원:4최대인원:8
null
비수기주중최소:120000(성수기: 120000)
비수기주말최소:150000(성수기: 150000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:솔바람8호
객실크기:12평
객실수:0
기준인원:4최대인원:8
null
비수기주중최소:120000(성수기: 120000)
비수기주말최소:150000(성수기: 150000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
",체크인일 기준 7일 전 : 100% 환불 (단체-객실 3개이상 예약시 / 15일전 100%)/ - 체크인일 기준 6 ~ 4일 전 : 50% 환불(단체객실 3개이상 예약시 / 10일전 50%)/ - 체크인일 기준 3일 전 ~ 당일 환불불가 (단체-객실 3개이상 예약시 / 6일전 환불불가)/ - 취소/ 환불시 수수료가 발생할 수 있습니다
더블유펜션[한국관광 품질인증/Korea Quality],033-574-4343,강원특별자치도 삼척시 용화길 27-66 W펜션,더블유펜션은 강원도 삼척 용화해수욕장 앞에 위치한 숙소로/ 6개의 스위트룸과 9개의 디럭스룸으로 구성되어 있다. 깔끔한 객실에서 오션뷰를 감상할 수 있다. 1층에 공동바비큐장이 있고/ 넓은 주차장이 있어 차량 이용에 편리하며/ 도보 2분 거리에 해수욕장이 있다. 주변 관광지로 해양레일바이크/ 해상케이블카/ 용굴 촛대바위 등이 있다.,nan,15,15,양실,가능,가능,15:00,11:00,가능(033-574-4343),http://samcheokwpension.com,불가,없음,없음,"객실명:디럭스B
객실크기:12평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:70000(성수기: 150000)
비수기주말최소:100000(성수기: 200000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:스위트A
객실크기:17평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:100000(성수기: 200000)
비수기주말최소:150000(성수기: 250000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:스위트B
객실크기:17평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:100000(성수기: 200000)
비수기주말최소:150000(성수기: 250000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:디럭스A
객실크기:12평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:70000(성수기: 150000)
비수기주말최소:100000(성수기: 200000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
","* 환불은 결제한 금액에서 취소수수료를 제외한 금액으로 환불됩니다.
(취소수수료는 마일리지/ 쿠폰/ 특가 적용(할인) 전 이용금액 기준으로 책정됩니다.)
* 예약 후 펜션이나 객실 변경은 해당 예약 취소 후 다시 예약하셔야 합니다.
* 취소수수료는 결제금액이 아닌 예약금액(객실금액+옵션금액) 기준으로 책정됩니다.
* 보호자 동반(동의) 없는 미성년자는 예약 및 이용이 불가합니다.
* 최대 인원 초과로 인한 입실 거부 시 환불되지 않으니 유의하시기 바랍니다.
* 최대 인원이 2명인 커플 객실은 영/ 유아 동반 입실이 되지 않습니다.
* 예약 변경을 위한 취소 시에도 취소수수료가 부과되오니 양지하여 주시기 바랍니다.
* 실시간예약 특성상 1객실에 중복예약이 발생될 수 있으며/ 이 경우 먼저 결제된 예약 건에 우선권이 있습니다.
* 펜션별 기간이 미 확정되어 요금이 잘못 반영되었거나 요금표가 잘못 등록된 경우 예약이 완료된 경우라도 예약이 취소되며/ 정상 금액으로 재 예약할 수 있습니다.
* 휴대폰번호가 잘못 입력되어 연락이 불가할 경우 발생되는 불이익은 고객 책임이오니 예약 시 입력한 정보를 꼭 확인해주세요.
* 야놀자펜션은 통신판매중개자로 펜션은 펜션주의 책임하에 운영되고 있습니다.
* 당사는 펜션예약 대행사로서 예약상의 문제 이외의 펜션 상품 자체의 하자로 인한 문제는 펜션에 귀속됨을 알려드립니다.
1일전	2일전	3일전	4일전	5일전	6일전	7일전
20%	30%	50%	60%	70%	80%	90%"
서늘기문화[한국관광 품질인증/Korea Quality],010-4891-7622,경상북도 영주시 창진로194번길 119-1,경북 영주시에 자리한 서늘기문화는 앞에서 보면 한 채지만/ 위에서 보면 집이 새 채인 구조의 한옥이다. 사랑채(방2/ 온돌마루방/ 단독욕실/ 툇마루/ 마당)와 중간채(중간방/ 온돌다락방/ 전통부엌/ 단독욕실/ 쪽마루/ 뒤뜰)에서 숙박할 수 있다. 바비큐장비를 대여해주고 사계절 텐트도 있다. 영주 시내에서 차로 5분 거리에 있어 이동에 편리하다.,대지 500평 건물 100평,18,2,한실,가능,가능,15:00,11:00,가능(010-4891-7622),https://place-site.yanolja.com/places/10043918,불가,없음,없음,"객실명:사랑채 쓰리룸
객실크기:15평
객실수:0
기준인원:12최대인원:0
null
비수기주중최소:160000(성수기: 194000)
비수기주말최소:194000(성수기: 240000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:중간채 투룸
객실크기:10평
객실수:0
기준인원:6최대인원:0
null
비수기주중최소:136000(성수기: 150000)
비수기주말최소:150000(성수기: 194000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
",예약 5일전 부터 환불 불가
유에이치스위트 해운대 4층[한국관광 품질인증/Korea Quality],051-742-0600,부산광역시 해운대구 해운대해변로 271 씨스타4층,유에이치스위트 해운대 4층은 부산 해운대 해수욕장 바로 앞에 자리한 숙소다. 새로운 문화와 콘텐츠가 어우러지고 사용자들이 밀접하게 즐길 수 있는 최적의 공간으로 기존의 호텔/ 모텔의 분위기와는 다른 특별한 경험을 선사한다.,nan,22,9,양실,가능,불가,15:00,11:00,가능(051-742-0600),http://uhsuite.co.kr,불가,없음,없음,"객실명:Ocean Standard Family
객실크기:7평
객실수:0
기준인원:4최대인원:5
null
비수기주중최소:158000(성수기: 212000)
비수기주말최소:271000(성수기: 330000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:Ocean Deluxe Double
객실크기:6평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:106000(성수기: 165000)
비수기주말최소:224000(성수기: 283000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:Ocean Standard Double
객실크기:6평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:95000(성수기: 153000)
비수기주말최소:212000(성수기: 271000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
","전화예약&직접결제: 전액환불 불가&일정변경 불가
야놀자/데일리/부킹/아고다/네이버: 체크인 전 7일까지 무료취소가능
그 이내로 취소시/ 50%환불
체크인당일: 취소 및 환불 불가"
담양 파라다이스 관광농원,nan,전라남도 담양군 담순로 415,"담양파라다이스관광농원은 1999년 시작하여 현재는 10/000평 부지에 실내외 좌석 700석/ 연회장/ 운동장/ 물놀이장/ 숙박시설을 보유한 다목적 시설이다. 기업체 연수/ 가족모임/ 잔치 등 1박 2일 모임의 숙박과 식사를 한곳에서 해결할 수 있는 체류형 시설로/ 물놀이 시설과 운동시설 등을 갖추어 방문객의 다양한 체험 욕구를 충족시켜주며 야외에서 식사가 가능하여 가족모임이나 단체 모임에 적당하다. 또한/ 야외 결혼식도 가능한 공간이다. 
특히/ 여름 운동회 겸 물놀이하기 좋은 곳으로 적당한 수영장과 넓은 잔디밭등은 어린이들과 함께 하는 안전한 피서가 가능한 곳이다.
주변 관광지로는 차량 이동 15분 내에 죽녹원/ 메타쉐쿼이아 가로수 길이 있으며/ 약 3km 떨어진 거리에 금성산성과 10km 거리에 담양호가 있어 함께 둘러보아도 좋다.",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,없음,nan,nan
호텔레이크,055-353-6060,경상남도 밀양시 삼랑진읍 천태로 398호텔레이크,호텔레이크는 경상남도 밀양 삼랑진 벚꽃 명소에 위치한 숙소로/ 깔끔한 인테리어로 인기가 좋다. 객실은 침실형으로 구성되어 있고/ 전 객실에 PC와 욕조가 설치되어 있어 하루의 피로를 풀기에 좋다. 주차장이 넓어 주차가 편리하다. 합리적 가격으로 가성비 좋게 이용할 수 있다. 주변에 산책로와 예쁜 카페들이 있어 조용하게 힐링하며 여행을 즐기기에 좋다.,지상 4층 25객실,52,25,양실,가능(40여대),불가,16:00,12:00,가능,nan,불가,없음,없음,"객실명:일반실
객실크기:8평
객실수:0
기준인원:2최대인원:3
깨끗하고 쾌적한 룸
비수기주중최소:45000(성수기: 45000)
비수기주말최소:45000(성수기: 45000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:VIP룸
객실크기:14평
객실수:0
기준인원:4최대인원:6
넓고 아늑한 룸
비수기주중최소:65000(성수기: 65000)
비수기주말최소:65000(성수기: 65000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
",당일 취소 불가/ 결제후 1시간이내 취소시 100% 환불(입실시간 경과시 취소불가)/ 이미 입실한 경우 취소불가/ 입실전날 취소 100% 환불가능
호텔영일대,054-280-8900,경상북도 포항시 남구 행복길75번길 11 (대잠동),"호텔영일대는 1969년에 개장한 포항공대 인근에 자리한 호텔이다. 초창기에는 포스코 건설의 외국인 숙소로 사용되기도 했으며/ 국빈 방문 때는 영빈관으로 이용했을 만큼 역사와 전통을 자랑하는 곳이다. 많은 유명 인사가 방문하기도 한 호텔로/ 박정희 전 대통령과 김수환 추기경/ 가수 나훈아/ 조용필/ 세계적 지휘자 금난새 등이 포항 방문 때마다 숙소로 이용했을 만큼 쾌적하고 편안하며 품격 있는 곳이다.
객실은 스탠다드 더블/ 디럭스 더블/ 디럭스 트윈/ 온돌/ 스위트로 구성되어 있다. 이 외에도 편의 시설인 레스토랑과 카페가 있다. 
벚꽃 명소로도 유명해 봄이면 많은 사람들이 방문하는 곳으로/ 호텔 주변의 다양한 종류의 꽃과 청송대 둘레길/ 호수 주변 산책로가 있어 계절별 변화하는 자연을 즐기며 여유로운 시간을 보낼 수 있는 최상의 휴식처이다.",nan,nan,nan,nan,있음,불가,15:00,익일 11:00,nan,nan,불가,있음,없음,"객실명:스탠다드더블
객실크기:6평
객실수:0
기준인원:2최대인원:2
아름다운 정원 속에 둘러싸여/ 아늑하고 쾌적한 스탠다드형 객실입니다.
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:디럭스더블룸
객실크기:9평
객실수:0
기준인원:2최대인원:2
비즈니스 고객 및 연인/ 가족을 위한 좀 더 고급스럽고/ 넓은 객실입니다.
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:디럭스 트윈룸
객실크기:9평
객실수:0
기준인원:2최대인원:2
가족들과의 아름다운 추억을 쌓을 수 있는 가족룸입니다.
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:스위트룸
객실크기:13평
객실수:0
기준인원:4최대인원:4
아름다운 호수와 소나무 사이에 둘러싸인 객실입니다.
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:온돌스위트룸
객실크기:13평
객실수:0
기준인원:4최대인원:6
한실 특유의 전통적인 분위기와 세련된 감각으로/ 넓은 잠자리를 제공합니다.
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
",nan
브라운도트 천안성정점,nan,충청남도 천안시 서북구 성정공원4길 28 (성정동)3~7층,"브라운도트 천안성정점은 서북구 성정동에 위치한 호텔이다. 이곳은 무료 조식 서비스를 제공하며 넓은 주차장/ 카페테리아/ 고사양 PC를 갖추고 있다. 특히 전 객실에서 넷플릭스를 시청할 수 있다. 객실 종류는 총 11가지로 각자 인원과 취향에 맞춰서 다양한 객실을 선택하여 묵을 수 있다. 일부 객실은 PC를 2대 갖추어 PC방과 같은 분위기를 연출할 수 있고/ 또 일부 객실은 안마의자를 갖추고 있다. 다양한 타입의 객실을 구비하고 있어 가족단위나/ 비지니스 등 다양한 여행객의 만족도가 높은 곳으로 가성비까지 좋은 숙소이다. 매일 정기적인 객실 살균소독을 실시하여 위생면이나 청결면에서 안심하고 숙박할 수 있다. 예약은 숙박업소 앱을 이용하면 저렴하게 예약할 수 있다.
브라운도트 천안성정점은 경부고속도로 천안IC와 가깝다. 대중교통은 수도권전철 1호선 두정역 등을 이용할 수 있다. 주변에는 천안축구센터/ 봉서산/ 천안종합운동장/ 유관순체육관 등이 있다.",nan,nan,46개,nan,총 46대 주차 가능,nan,19:00,월~목요일 : 익일 13:00/ 금~일요일 및 공휴일 : 익일 12:00,숙박업소 앱 이용,nan,nan,nan,없음,nan,nan
금단영[한국관광 품질인증/Korea Quality],010-8716-1579,제주특별자치도 제주시 한경면 일주서로 4466,"청정제주 천혜의 자연환경과 최고의 시설을 갖춘 제주 가족펜션 “금단영”에 오신 것을 환영합니다.
“금단영”은 “부자되고 행복하세요~!”라는 메시지를 전달합니다.
금단영펜션은 일몰과 에메랄드 빛 바다로 유명한 비양도와 저녁 노을이 환상적인 해안도로변에 위치한 가족펜션이며 단독펜션입니다.",532.89㎡,30,7,양실,가능,가능,15:00,11:00,가능,nan,불가,nan,없음,"객실명:도노미 1층
객실크기:23평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:99000(성수기: 129000)
비수기주말최소:99000(성수기: 129000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:도노미 2층
객실크기:23평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:99000(성수기: 129000)
비수기주말최소:99000(성수기: 129000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:저지리
객실크기:25평
객실수:0
기준인원:6최대인원:6
null
비수기주중최소:179000(성수기: 199000)
비수기주말최소:179000(성수기: 199000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:느지리 1층
객실크기:23평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:99000(성수기: 129000)
비수기주말최소:99000(성수기: 129000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:느지리 2층
객실크기:23평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:99000(성수기: 129000)
비수기주말최소:99000(성수기: 129000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:보름이 1층
객실크기:23평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:99000(성수기: 129000)
비수기주말최소:99000(성수기: 129000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:보름이 2층
객실크기:23평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:99000(성수기: 129000)
비수기주말최소:99000(성수기: 129000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
",입실 7일 전부터 차등 환불
플로팅웨일 설악도적폭포스테이,nan,강원특별자치도 인제군 북면 미시령옛길 140,플로팅웨일 설악도적폭포스테이는 속초 I.C 인근으로 미시령 옛길 초입에 자리하고 있으며 천혜의 자연환경을 간직한 설악산 국립공원 한가운데에 있는 느낌을 받을 수 있다. 숙소 내에는 매점/ 마트/ 카페뿐만 아니라 숲속 캠핑존/ 수변 캠핑존/ 루프탑/ 워케이션 공간 등 다양한 공간이 있다. 스파룸의 경우 숙소 내에서 여름에는 햇볕을 맞으며 시원하게/ 겨울에는 눈을 맞으며 따뜻하게 야외 노천 스파를 즐길 수 있는 객실이다. 원룸형은 호텔식으로 구성이 되어있으며/ 전 객실 캠핑 데크가 제공되어 무료 캠핑을 즐길 수 있다. 모든 룸은 숲속 뷰이며/ 갈수기에도 마르지 않는 시원한 계곡물소리를 사계절 내내 숙소 어디에서도 들을 수 있다. 펜션 카페와 매점에서는 삼겹살 등 먹거리/ 조식 서비스/ 다양한 커피/ 음료 주류를 판매하고 있다.,nan,50명,13실,nan,가능,가능(단/ 스파룸만 해당),15:00(스파룸)<br />16:00(원룸형),11:00,nan,nan,불가,nan,없음,"객실명:1층 스파룸(침실+한실)
객실크기:25평
객실수:0
기준인원:4최대인원:6
※ 위 정보는 2023년 11월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:120000(성수기: 300000)
비수기주말최소:350000(성수기: 500000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:2층 감성숙소원룸
객실크기:6평
객실수:0
기준인원:2최대인원:3
※ 위 정보는 2023년 11월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:50000(성수기: 150000)
비수기주말최소:150000(성수기: 230000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
",nan
온천스파벨리,041-541-0601,충청남도 아산시 음봉면 아산온천로243번길 89,"숲 속에 쉼터라 불릴 만큼 산림 경관이 수려고 새들의 지저귐 소리에 아침을 맞을 수 있으며 100% 온천수를 80도로 지속 공급 함으로서 천연 보양 온천을 구현했다. 최고일 수는 없겠지만 최선일 수는 있다는 마음으로 객실 정비에도 항상 만전을 기하고 있으며/ “참 잘 쉬었다 간다.""라는 이용객들의 평을 들을 때마다 자부심을 느낀다.",nan,nan,37,한실/양실,가능,불가,15:00,11:00,nan,nan,nan,nan,없음,"객실명:준특실
객실크기:0평
객실수:0
기준인원:2최대인원:2
null
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:소파:취사용품:테이블:Y
드라이기:Y
객실명:트윈
객실크기:0평
객실수:0
기준인원:2최대인원:2
null
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:소파:취사용품:테이블:Y
드라이기:Y
객실명:온돌
객실크기:0평
객실수:0
기준인원:2최대인원:3
null
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:소파:취사용품:테이블:드라이기:Y
객실명:일반실
객실크기:0평
객실수:0
기준인원:2최대인원:2
null
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:소파:취사용품:테이블:Y
드라이기:Y
객실명:특실
객실크기:0평
객실수:0
기준인원:3최대인원:6
null
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:소파:취사용품:테이블:Y
드라이기:Y
",nan
